Sport,site,flexType,Site-Leg,Player-Prop-Line,cardEv,compositeScore,diversityScore,winProbCash,winProbAny,avgProb,avgEdgePct,modelEdge,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,leg7Id,leg8Id,runTimestamp,kellyStake,kellyFrac,bestBetScore,bestBetTier,DeepLink
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Darius Garland PTS o15.5 | LeBron James STL o1.5,1.4721115129203541,0.9814076752802361,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.7420989212857342,-5.158170295868828,-0.15057341261296414,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4406514677593862,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Stephon Castle PTS o12.5 | Jabari Smith Jr. STL o1.5,1.4562803382021743,0.9708535588014495,0.6666666666666666,0.2999121292066147,0.2999121292066147,0.7166143814081259,-5.027680254637183,-0.13654947833716624,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.376965572534573,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Bennedict Mathurin PTS o15.5 | Jabari Smith Jr. STL o1.5,1.4562803382021743,0.9708535588014495,0.6666666666666666,0.2999121292066147,0.2999121292066147,0.7154310473269607,-5.009959240984999,-0.13432263340071832,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.3756368858005416,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | LeBron James STL o1.5 | Kevin Durant STL o1.5,1.4540177106952283,0.9693451404634855,0.6666666666666666,0.2968091086956009,0.2968091086956009,0.7086919770731682,-4.832075003824084,-0.12585027594708376,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.35855096875882964,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Julian Champagnie PTS o6.5 | Kevin Durant STL o1.5,0.9668231487243313,0.9668231487243313,1,0.45028002489110147,0.45028002489110147,0.6985574973727029,-4.7610247571051865,-0.1003407130001383,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5359485865341185,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Kevin Durant PTS o19.5 | LeBron James STL o1.5,1.4485675937496838,0.9657117291664559,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.7725402154011926,-5.3547816250637394,-0.2121090209215694,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.45744755354531863,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Julian Champagnie PTS o6.5 | LeBron James STL o1.5,1.4485675937496838,0.9657117291664559,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.7574710263483947,-5.180413980635915,-0.1801845324005637,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4425516982246045,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | Stephon Castle PTS o12.5 | LeBron James STL o1.5,1.4485675937496838,0.9657117291664559,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.7411913330221992,-5.156336529629742,-0.15057341261296414,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4404948130274887,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | Bennedict Mathurin PTS o15.5 | LeBron James STL o1.5,1.4485675937496838,0.9657117291664559,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.7400079989410339,-5.138615515977558,-0.1480617551309802,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4389809446927668,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Austin Reaves STL o1.5 | Jabari Smith Jr. STL o1.5,1.4337060971757394,0.9558040647838262,0.6666666666666666,0.26066299264997317,0.26066299264997317,0.6760476233692491,-4.713495131372562,-0.10425937789573764,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.3071584366961626,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | LeBron James STL o1.5 | Austin Reaves STL o1.5,1.4260642360623925,0.9507094907082616,0.6666666666666666,0.29699209038485935,0.29699209038485935,0.7006245749833222,-4.842151406365121,-0.11460370028859357,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.359520167034091,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Julian Champagnie PTS o6.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,1.8863730304083206,0.9431865152041603,0.5,0.20287709671673418,0.20287709671673418,0.7161027156788125,-4.9199699839422575,-0.12858929450388626,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.24953730656892062,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | LeBron James PTS o11.5 | Austin Reaves STL o1.5,1.40381501858736,0.9358766790582399,0.6666666666666666,0.3244014869888475,0.3244014869888475,0.7637100216203452,-5.336568283362179,-0.2067632968054649,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.43279767163505306,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Stephon Castle PTS o12.5 | Austin Reaves STL o1.5,1.40381501858736,0.9358766790582399,0.6666666666666666,0.3244014869888475,0.3244014869888475,0.7382568718148638,-5.13678522469464,-0.15718791698466245,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4165951913083206,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Bennedict Mathurin PTS o15.5 | Austin Reaves STL o1.5,1.40381501858736,0.9358766790582399,0.6666666666666666,0.3244014869888475,0.3244014869888475,0.7370735377336985,-5.119064211042456,-0.15473082818887923,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4151580105133911,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Stephon Castle PTS o12.5 | Austin Reaves STL o1.5,1.40381501858736,0.9358766790582399,0.6666666666666666,0.3244014869888475,0.3244014869888475,0.7323611392413518,-5.138123187928183,-0.14774498749498577,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.416703700623945,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Bennedict Mathurin PTS o15.5 | Austin Reaves STL o1.5,1.40381501858736,0.9358766790582399,0.6666666666666666,0.3244014869888475,0.3244014869888475,0.7311778051601866,-5.120402174275999,-0.14533607691088452,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4152665198290155,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Darius Garland PTS o15.5 | Jabari Smith Jr. STL o1.5,0.9288098809600411,0.9288098809600411,1,0.416544623898076,0.416544623898076,0.652071977978,-4.5977216254400375,-0.06437140663627516,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4787890563142428,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,5F,ud-5f,Jabari Smith Jr. PTS o9.5 | LeBron James PTS o11.5 | Julian Champagnie PTS o6.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,2.30623772428547,0.9224950897141881,0.4,0.4913394871415253,0.4913394871415253,0.7376490119212884,-5.106350872859382,0.19886914194686017,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5958760570209096,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | Victor Wembanyama PTS o21.5 | Jabari Smith Jr. STL o1.5,1.370911985215685,0.9139413234771233,0.6666666666666666,0.27835446431103655,0.27835446431103655,0.6879047612666684,-4.796401372424401,-0.10809591736835278,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.33377493366047867,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Julian Champagnie PTS o6.5 | LeBron James STL o1.5 | Kevin Durant STL o1.5,1.8270284027209023,0.9135142013604511,0.5,0.21370255826083262,0.21370255826083262,0.7244505006262618,-4.944939558448796,-0.1348060571462933,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.264186558521425,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Kevin Durant PTS o19.5 | Jabari Smith Jr. STL o1.5,0.9104402630461359,0.9104402630461359,1,0.416544623898076,0.416544623898076,0.6977339191511874,-4.892638619232403,-0.124485910453069,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5095005783793408,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Julian Champagnie PTS o6.5 | Jabari Smith Jr. STL o1.5,0.9104402630461359,0.9104402630461359,1,0.416544623898076,0.416544623898076,0.6751301355719908,-4.631087152590668,-0.09329868666841656,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4822636140537729,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Stephon Castle PTS o12.5 | LeBron James STL o1.5,1.3543919170670038,0.9029279447113359,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.7493872517447963,-5.170077990703359,-0.16463869451207397,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4416687166878811,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Bennedict Mathurin PTS o15.5 | LeBron James STL o1.5,1.3543919170670038,0.9029279447113359,0.6666666666666666,0.3417114538558786,0.3417114538558786,0.748203917663631,-5.152356977051175,-0.1620552753877476,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4401548483531592,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Victor Wembanyama PTS o21.5 | Kevin Durant STL o1.5,1.3470046036740917,0.8980030691160611,0.6666666666666666,0.30089802611206307,0.30089802611206307,0.7117189211897403,-4.896767903174363,-0.1283853151314111,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.36835694909851796,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Victor Wembanyama PTS o21.5 | Kevin Durant STL o1.5,1.3470046036740917,0.8980030691160611,0.6666666666666666,0.30089802611206307,0.30089802611206307,0.7058231886162285,-4.898105866407906,-0.11996799471487235,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.3684575967225138,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Jabari Smith Jr. PTS o9.5 | Kevin Durant STL o1.5,0.8911761045426263,0.8911761045426263,1,0.45028002489110147,0.45028002489110147,0.7334551590357954,-5.0431884153573465,-0.15071665284976238,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5677117512994051,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,LeBron James PTS o11.5 | Kevin Durant STL o1.5,0.8911761045426263,0.8911761045426263,1,0.45028002489110147,0.45028002489110147,0.7246115601755274,-5.045195360207661,-0.1389324042666082,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5679376730936938,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Stephon Castle PTS o12.5 | Kevin Durant STL o1.5,0.8911761045426263,0.8911761045426263,1,0.45028002489110147,0.45028002489110147,0.6864318354673054,-4.745520772206351,-0.08393924421188864,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5342033028575788,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Bennedict Mathurin PTS o15.5 | Kevin Durant STL o1.5,0.8911761045426263,0.8911761045426263,1,0.45028002489110147,0.45028002489110147,0.6846568343455575,-4.718939251728077,-0.08121363569605705,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5312110209319286,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | LeBron James STL o1.5 | Austin Reaves STL o1.5,1.332754073136916,0.8885027154246107,0.6666666666666666,0.29699209038485935,0.29699209038485935,0.7088204937059194,-4.855892867438738,-0.12636358002212084,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.36054044334638985,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | LeBron James PTS o11.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,1.7753586830849235,0.8876793415424618,0.5,0.20287709671673418,0.20287709671673418,0.7291297470802247,-5.062055285493494,-0.15182098149807247,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.25674376993512976,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Stephon Castle PTS o12.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,1.7753586830849235,0.8876793415424618,0.5,0.20287709671673418,0.20287709671673418,0.7100398847261137,-4.91221799149284,-0.1187158275313572,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.24914413113844364,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Darius Garland PTS o15.5 | Austin Reaves STL o1.5,0.8876111524163564,0.8876111524163564,1,0.4505576208178438,0.4505576208178438,0.6756921147278387,-4.763386025376537,-0.06967784643749098,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5365449686576544,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | Victor Wembanyama PTS o21.5 | Austin Reaves STL o1.5,1.32027010482919,0.8801800698861266,0.6666666666666666,0.30108352860339327,0.30108352860339327,0.7036515190998943,-4.9068443057154,-0.11696282901250077,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.369342499468065,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,5F,ud-5f,Jabari Smith Jr. PTS o9.5 | LeBron James PTS o11.5 | Stephon Castle PTS o12.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,2.179074734889875,0.8716298939559501,0.4,0.4913394871415253,0.4913394871415253,0.7327987471591293,-5.100149278899847,0.20758102456968003,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5951523736219694,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Kevin Durant PTS o19.5 | Austin Reaves STL o1.5,0.8696339033457243,0.8696339033457243,1,0.4505576208178438,0.4505576208178438,0.7213540559010262,-5.0583030191689025,-0.1347072798444079,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5697642434231142,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Julian Champagnie PTS o6.5 | Austin Reaves STL o1.5,0.8696339033457243,0.8696339033457243,1,0.4505576208178438,0.4505576208178438,0.6987502723218295,-4.796751552527168,-0.10097020537014267,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5403032417902348,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Stephon Castle PTS o12.5 | LeBron James STL o1.5 | Kevin Durant STL o1.5,1.718296541077791,0.8591482705388955,0.5,0.21370255826083262,0.21370255826083262,0.718387669673563,-4.937187565999379,-0.12442494945331511,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.26377240336691016,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Victor Wembanyama PTS o21.5 | Jabari Smith Jr. STL o1.5,1.2797230627073892,0.8531487084715927,0.6666666666666666,0.27835446431103655,0.27835446431103655,0.6902049474157538,-4.811480796731559,-0.11134339956733924,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.33482428992926316,lottery,https://play.underdogfantasy.com/pick-em
