Sport,site,flexType,Site-Leg,Player-Prop-Line,cardEv,compositeScore,diversityScore,winProbCash,winProbAny,avgProb,avgEdgePct,modelEdge,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,leg7Id,leg8Id,runTimestamp,kellyStake,kellyFrac,bestBetScore,bestBetTier,DeepLink
NBA,UD,2P,ud-2p,Darius Garland PTS o15.5 | LeBron James STL o1.5,0.8488013451327434,0.8488013451327434,1,0.47459924146649807,0.47459924146649807,0.6923876846227375,-4.8133251743896155,-0.07238394349888272,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5711001191742278,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | Victor Wembanyama PTS o21.5 | LeBron James STL o1.5,1.272564709838767,0.8483764732258445,0.6666666666666666,0.3171492561458589,0.3171492561458589,0.7147818990298268,-4.940137071724119,-0.12239080320132206,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.39169019938897154,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Kevin Durant PTS o19.5 | LeBron James STL o1.5 | Austin Reaves STL o1.5,1.6873326922537273,0.8436663461268636,0.5,0.21383430507709872,0.21383430507709872,0.7358487798904235,-5.093578689480655,-0.15660190652900885,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.27229546485515377,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Julian Champagnie PTS o6.5 | LeBron James STL o1.5 | Austin Reaves STL o1.5,1.6873326922537273,0.8436663461268636,0.5,0.21383430507709872,0.21383430507709872,0.7245468881008251,-4.962802956159787,-0.13524844069707792,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.2653043803412498,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,LeBron James PTS o11.5 | Jabari Smith Jr. STL o1.5,0.8369617913905152,0.8369617913905152,1,0.416544623898076,0.416544623898076,0.7011841983748153,-4.915257755693142,-0.12903238553165008,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5118560483018253,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Stephon Castle PTS o12.5 | Jabari Smith Jr. STL o1.5,0.8369617913905152,0.8369617913905152,1,0.416544623898076,0.416544623898076,0.6630044736665932,-4.615583167691834,-0.07811186465154235,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4806490886641213,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Bennedict Mathurin PTS o15.5 | Jabari Smith Jr. STL o1.5,0.8369617913905152,0.8369617913905152,1,0.416544623898076,0.416544623898076,0.6612294725448453,-4.589001647213559,-0.07558810705690144,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.47788099130155576,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Kevin Durant PTS o19.5 | LeBron James STL o1.5,0.8311937132743361,0.8311937132743361,1,0.47459924146649807,0.47459924146649807,0.738049625795925,-5.108242168181981,-0.14075684161955532,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.6060919645615869,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Julian Champagnie PTS o6.5 | LeBron James STL o1.5,0.8311937132743361,0.8311937132743361,1,0.47459924146649807,0.47459924146649807,0.7154458422167282,-4.846690701540246,-0.1052851877073267,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5750589326434326,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Victor Wembanyama PTS o21.5 | Austin Reaves STL o1.5,1.231028946951144,0.8206859646340959,0.6666666666666666,0.30108352860339327,0.30108352860339327,0.7118474378224914,-4.920585766789017,-0.12890701065866916,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.37037683136511773,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Victor Wembanyama PTS o21.5 | Austin Reaves STL o1.5,1.231028946951144,0.8206859646340959,0.6666666666666666,0.30108352860339327,0.30108352860339327,0.7059517052489795,-4.921923730022559,-0.12047582361431497,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.37047754103799185,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Jabari Smith Jr. PTS o9.5 | Austin Reaves STL o1.5,0.7977249070631967,0.7977249070631967,1,0.4505576208178438,0.4505576208178438,0.733647933984922,-5.078915210779328,-0.15142913414904358,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5720859884260728,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,LeBron James PTS o11.5 | Austin Reaves STL o1.5,0.7977249070631967,0.7977249070631967,1,0.4505576208178438,0.4505576208178438,0.724804335124654,-5.080922155629642,-0.13962547228694777,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5723120495002904,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Stephon Castle PTS o12.5 | Austin Reaves STL o1.5,0.7977249070631967,0.7977249070631967,1,0.4505576208178438,0.4505576208178438,0.686624610416432,-4.781247567628332,-0.08454171693050061,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5385568821529311,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Bennedict Mathurin PTS o15.5 | Austin Reaves STL o1.5,0.7977249070631967,0.7977249070631967,1,0.4505576208178438,0.4505576208178438,0.6848496092946841,-4.754666047150058,-0.08181161826851924,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5355627554968281,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4P,ud-4p,Jabari Smith Jr. PTS o9.5 | Stephon Castle PTS o12.5 | LeBron James STL o1.5 | Austin Reaves STL o1.5,1.583973742551661,0.7919868712758305,0.5,0.21383430507709872,0.21383430507709872,0.7184840571481264,-4.95505096371037,-0.12485023124848543,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.2648899698616538,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Victor Wembanyama PTS o21.5 | LeBron James STL o1.5,1.1851583748449683,0.7901055832299788,0.6666666666666666,0.3171492561458589,0.3171492561458589,0.7229778177524239,-4.953878532797736,-0.13494909061124155,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.39277972292843527,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Jabari Smith Jr. PTS o9.5 | LeBron James STL o1.5,0.7607631858407078,0.7607631858407078,1,0.47459924146649807,0.47459924146649807,0.7503435038798207,-5.128854359792406,-0.1583384439934426,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.6085375971874044,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Stephon Castle PTS o12.5 | LeBron James STL o1.5,0.7607631858407078,0.7607631858407078,1,0.47459924146649807,0.47459924146649807,0.7033201803113307,-4.831186716641412,-0.08801203449789358,underdog-84e34d07-bd25-4468-b942-844dab4e3a01-points-12.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5732193877752588,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Bennedict Mathurin PTS o15.5 | LeBron James STL o1.5,0.7607631858407078,0.7607631858407078,1,0.47459924146649807,0.47459924146649807,0.7015451791895828,-4.804605196163136,-0.08514156880419771,underdog-b01e89aa-4eff-45ea-83c3-c1bbed04c216-points-15.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.5700654954112548,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Victor Wembanyama PTS o21.5 | Kevin Durant STL o1.5,0.7552384856537016,0.7552384856537016,1,0.4179139251556432,0.4179139251556432,0.6468176844787468,-4.421221585347917,-0.05906756511488365,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4619225166789009,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4F,ud-4f,Jabari Smith Jr. PTS o9.5 | LeBron James PTS o11.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,1.4873330225616086,0.7436665112808043,0.5,0.6035193056400553,0.6035193056400553,0.7291297470802247,-5.062055285493494,0.24882122742524865,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.7637620227531513,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Kevin Durant STL o1.5 | Reed Sheppard PTS o14.5,1.1097147498234876,0.7398098332156584,0.6666666666666666,0.2704762499773702,0.2704762499773702,0.6891982862862709,-4.767879012568928,-0.1158787571417566,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.32239950891636254,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Kevin Durant STL o1.5 | Reed Sheppard PTS o14.5,1.1097147498234876,0.7398098332156584,0.6666666666666666,0.2704762499773702,0.2704762499773702,0.6833025537127589,-4.769216975802471,-0.1083031687668718,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.32248998073586665,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Victor Wembanyama PTS o21.5 | Jabari Smith Jr. STL o1.5,0.7049210939050992,0.7049210939050992,1,0.3866034226542175,0.3866034226542175,0.6233903226780346,-4.291283980833399,-0.05505415640794176,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4147562686428519,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Reed Sheppard PTS o14.5 | Jabari Smith Jr. STL o1.5,1.0492355930522992,0.6994903953681995,0.6666666666666666,0.2502119161236019,0.2502119161236019,0.6676843125122843,-4.682591906126125,-0.10051616136693631,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.29291007331417174,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Kevin Durant PTS o19.5 | LeBron James STL o1.5 | Reed Sheppard PTS o14.5,1.0428009731083363,0.6952006487388909,0.6666666666666666,0.2850844274182673,0.2850844274182673,0.6922612641263574,-4.8112481811186845,-0.11050162599419566,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.34290298322035,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,4F,ud-4f,Jabari Smith Jr. PTS o9.5 | Kevin Durant PTS o19.5 | LeBron James STL o1.5 | Austin Reaves STL o1.5,1.3754141243438758,0.6877070621719379,0.5,0.6185942063831487,0.6185942063831487,0.7358487798904235,-5.093578689480655,0.2481579947770411,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.787714566767351,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,LeBron James PTS o11.5 | Kevin Durant STL o1.5 | Jabari Smith Jr. STL o1.5,1.0170087544505177,0.6780058363003452,0.6666666666666666,0.7076287413981371,0.7076287413981371,0.6759191067364979,-4.689677267757908,0.34330655237695784,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.8296376056367457,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | Austin Reaves STL o1.5 | Reed Sheppard PTS o14.5,1.0054646119132995,0.670309741275533,0.6666666666666666,0.2706429975591498,0.2706429975591498,0.6893268029190219,-4.791696876183582,-0.11634848777670642,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.3242098014912847,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,LeBron James PTS o11.5 | Austin Reaves STL o1.5 | Reed Sheppard PTS o14.5,1.0054646119132995,0.670309741275533,0.6666666666666666,0.2706429975591498,0.2706429975591498,0.68343107034551,-4.793034839417125,-0.10876041943678766,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.32430032908632217,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Victor Wembanyama PTS o21.5 | Austin Reaves STL o1.5,0.6685045543438044,0.6685045543438044,1,0.4181715675047129,0.4181715675047129,0.6470104594278734,-4.456948380769898,-0.05959569834202311,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.46594227266853505,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3P,ud-3p,Jabari Smith Jr. PTS o9.5 | LeBron James STL o1.5 | Reed Sheppard PTS o14.5,0.9642317049118618,0.6428211366079079,0.6666666666666666,0.2850844274182673,0.2850844274182673,0.7004571828489544,-4.824989642192301,-0.1218040846631232,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,underdog-b4134064-d2b4-486d-9a04-388dab5ced95-points-14.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.3438823523608656,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,2P,ud-2p,Victor Wembanyama PTS o21.5 | LeBron James STL o1.5,0.6341996393071343,0.6341996393071343,1,0.44048507798035963,0.44048507798035963,0.6637060293227721,-4.506887529782977,-0.06184641841641869,underdog-50ae1e5d-615b-4a7c-85dc-ac8876347bb4-points-21.5,underdog-d2b4dcf3-5a4e-415b-b9ce-5e9ece3eba2e-steals-1.5,,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.4963041762512913,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,LeBron James PTS o11.5 | Darius Garland PTS o15.5 | Jabari Smith Jr. STL o1.5,0.94100642463059,0.6273376164203933,0.6666666666666666,0.7516649893829226,0.7516649893829226,0.709326050949064,-5.015772559802652,0.3273273153820245,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9425451569778038,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,Jabari Smith Jr. PTS o9.5 | Darius Garland PTS o15.5 | Kevin Durant STL o1.5,0.9406298515992533,0.6270865677328354,0.6666666666666666,0.7705568139390169,0.7705568139390169,0.7308400247230505,-5.1010596662454555,0.3031149534739005,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9826640710337308,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,LeBron James PTS o11.5 | Darius Garland PTS o15.5 | Kevin Durant STL o1.5,0.9406298515992533,0.6270865677328354,0.6666666666666666,0.7705568139390169,0.7705568139390169,0.7249442921495387,-5.102397629478998,0.3122804801496872,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-622e590f-3f15-4f0e-9c78-74072179ef00-points-15.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9829218152053322,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,LeBron James PTS o11.5 | Kevin Durant PTS o19.5 | Jabari Smith Jr. STL o1.5,0.9225206491579176,0.6150137661052784,0.6666666666666666,0.7516649893829226,0.7516649893829226,0.7397673450645222,-5.212383888997562,0.27428510613191226,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-79e5a344-67ee-4fc1-b291-a6593dbdadb4-points-19.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9794916201457673,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,LeBron James PTS o11.5 | Julian Champagnie PTS o6.5 | Jabari Smith Jr. STL o1.5,0.9225206491579176,0.6150137661052784,0.6666666666666666,0.7516649893829226,0.7516649893829226,0.7246981560117245,-5.038016244569739,0.30180324476542914,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-1d30954b-4179-4bfa-8b98-7564d3ca78f9-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9467251067463762,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,Jabari Smith Jr. PTS o9.5 | Julian Champagnie PTS o6.5 | Kevin Durant STL o1.5,0.9221476625364038,0.6147651083576025,0.6666666666666666,0.7705568139390169,0.7705568139390169,0.746212129785711,-5.1233033510125425,0.2749981498369011,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9869490767498283,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,LeBron James PTS o11.5 | Julian Champagnie PTS o6.5 | Kevin Durant STL o1.5,0.9221476625364038,0.6147651083576025,0.6666666666666666,0.7705568139390169,0.7705568139390169,0.7403163972121992,-5.124641314246085,0.284714986387923,underdog-a089c5ef-529c-45d3-8f85-c9cbb84c8fb2-points-11.5,underdog-9aaaf91b-7038-4048-93e7-9f7e1f889a28-points-6.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.9872068209214298,lottery,https://play.underdogfantasy.com/pick-em
NBA,UD,3F,ud-3f,Jabari Smith Jr. PTS o9.5 | Austin Reaves STL o1.5 | Kevin Durant STL o1.5,0.9191011274003371,0.6127340849335581,0.6666666666666666,0.7286425790512234,0.7286425790512234,0.6975615971432357,-4.798782237815365,0.3266514237411092,underdog-54f46dbb-028d-419e-8434-7703ae48dfd8-points-9.5,underdog-e7f9ab69-35bb-4871-bab1-4335670bfc54-steals-1.5,underdog-348a0f38-07f8-45c0-89fd-e73f32dcbf0b-steals-1.5,,,,,,2026-03-16T21:19:25 ET,24.5,0.25,-0.8741492665167472,lottery,https://play.underdogfantasy.com/pick-em
